id,code,education_stage,grade,component,field,knowledge_object,description,source_document
47df92fb-3c2c-54ff-8826-52b32ca50319,EF08HI04,EF_AF,8,História,O mundo contemporâneo: o Antigo Regime em crise,Revolução Francesa e seus desdobramentos,Identificar e relacionar os processos da Revolução Francesa e seus desdobramentos na Europa e no mundo.,"BRASIL. Base Nacional Comum Curricular (2018), p. 424–425; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 426–427"
f30f187d-9d62-5420-bfa5-aee669d52e67,EF08HI05,EF_AF,8,História,O mundo contemporâneo: o Antigo Regime em crise,Rebeliões na América portuguesa: as conjurações mineira e baiana,"Explicar os movimentos e as rebeliões da América portuguesa, articulando as temáticas locais e suas interfaces com processos ocorridos na Europa e nas Américas.","BRASIL. Base Nacional Comum Curricular (2018), p. 424–425; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 426–427"
2dd76c75-ae04-51bb-8238-f5f232b3c3b5,EF08HI06,EF_AF,8,História,Os processos de independência nas Américas,Independência dos Estados Unidos da América Independências na América espanhola • A revolução dos escravizados em São Domingo e seus múltiplos significados e desdobramentos: o caso do Haiti Os caminhos até a independência do Brasil,"Aplicar os conceitos de Estado, nação, território, governo e país para o entendimento de conflitos e tensões.","BRASIL. Base Nacional Comum Curricular (2018), p. 424–425; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 426–427"
e6851fff-3965-526e-9371-ac408d44d0be,EF08HI07,EF_AF,8,História,Os processos de independência nas Américas,Independência dos Estados Unidos da América Independências na América espanhola • A revolução dos escravizados em São Domingo e seus múltiplos significados e desdobramentos: o caso do Haiti Os caminhos até a independência do Brasil,"Identificar e contextualizar as especificidades dos diversos processos de independência nas Américas, seus aspectos populacionais e suas conformações territoriais.","BRASIL. Base Nacional Comum Curricular (2018), p. 424–425; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 426–427"
dbdc6ad0-6bfb-5150-b427-42a979c0f90e,EF08HI08,EF_AF,8,História,Os processos de independência nas Américas,Independência dos Estados Unidos da América Independências na América espanhola • A revolução dos escravizados em São Domingo e seus múltiplos significados e desdobramentos: o caso do Haiti Os caminhos até a independência do Brasil,Conhecer o ideário dos líderes dos movimentos independentistas e seu papel nas revoluções que levaram à independência das colônias hispano-americanas.,"BRASIL. Base Nacional Comum Curricular (2018), p. 424–425; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 426–427"
d3658a90-b0bb-5556-bde6-5c3a275d0371,EF08HI09,EF_AF,8,História,Os processos de independência nas Américas,Independência dos Estados Unidos da América Independências na América espanhola • A revolução dos escravizados em São Domingo e seus múltiplos significados e desdobramentos: o caso do Haiti Os caminhos até a independência do Brasil,Conhecer as características e os principais pensadores do Pan-americanismo.,"BRASIL. Base Nacional Comum Curricular (2018), p. 424–425; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 426–427"
fc0150c9-c02d-5e33-9013-9723653cddff,EF08HI10,EF_AF,8,História,Os processos de independência nas Américas,Independência dos Estados Unidos da América Independências na América espanhola • A revolução dos escravizados em São Domingo e seus múltiplos significados e desdobramentos: o caso do Haiti Os caminhos até a independência do Brasil,Identificar a Revolução de São Domingo como evento singular e desdobramento da Revolução Francesa e avaliar suas implicações.,"BRASIL. Base Nacional Comum Curricular (2018), p. 424–425; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 426–427"
2c889dfc-11c7-5ad8-91b8-b5d6fef72a9a,EF08HI11,EF_AF,8,História,Os processos de independência nas Américas,Independência dos Estados Unidos da América Independências na América espanhola • A revolução dos escravizados em São Domingo e seus múltiplos significados e desdobramentos: o caso do Haiti Os caminhos até a independência do Brasil,"Identificar e explicar os protagonismos e a atuação de diferentes grupos sociais e étnicos nas lutas de independência no Brasil, na América espanhola e no Haiti.","BRASIL. Base Nacional Comum Curricular (2018), p. 424–425; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 426–427"
ee3103b8-0143-51e5-8fad-dd1d8c49c686,EF08HI12,EF_AF,8,História,Os processos de independência nas Américas,Independência dos Estados Unidos da América Independências na América espanhola • A revolução dos escravizados em São Domingo e seus múltiplos significados e desdobramentos: o caso do Haiti Os caminhos até a independência do Brasil,"Caracterizar a organização política e social no Brasil desde a chegada da Corte portuguesa, em 1808, até 1822 e seus desdobramentos para a história política brasileira.","BRASIL. Base Nacional Comum Curricular (2018), p. 424–425; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 426–427"
1e1c0614-d19a-5158-88af-7da6c2394a77,EF08HI13,EF_AF,8,História,Os processos de independência nas Américas,Independência dos Estados Unidos da América Independências na América espanhola • A revolução dos escravizados em São Domingo e seus múltiplos significados e desdobramentos: o caso do Haiti Os caminhos até a independência do Brasil,Analisar o processo de independência em diferentes países latino-americanos e comparar as formas de governo neles adotadas.,"BRASIL. Base Nacional Comum Curricular (2018), p. 424–425; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 426–427"
4d391de3-cab8-559c-af35-4308aa7bdf63,EF08HI14,EF_AF,8,História,Os processos de independência nas Américas,"A tutela da população indígena, a escravidão dos negros e a tutela dos egressos da escravidão","Discutir a noção da tutela dos grupos indígenas e a participação dos negros na sociedade brasileira do final do período colonial, identificando permanências na forma de preconceitos, estereótipos e violências sobre as populações indígenas e negras no Brasil e nas Américas.","BRASIL. Base Nacional Comum Curricular (2018), p. 424–425; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 426–427"
3686e7aa-5ab4-555b-9bcf-9635a2ff661a,EF08HI15,EF_AF,8,História,O Brasil no século XIX,Brasil: Primeiro Reinado O Período Regencial e as contestações ao poder central O Brasil do Segundo Reinado: política e economia • A Lei de Terras e seus desdobramentos na política do Segundo Reinado • Territórios e fronteiras: a Guerra do Paraguai,Identificar e analisar o equilíbrio das forças e os sujeitos envolvidos nas disputas políticas durante o Primeiro e o Segundo Reinado.,"BRASIL. Base Nacional Comum Curricular (2018), p. 426–427; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 428–429"
d446376e-bb27-5774-a124-d178637f9863,EF08HI16,EF_AF,8,História,O Brasil no século XIX,Brasil: Primeiro Reinado O Período Regencial e as contestações ao poder central O Brasil do Segundo Reinado: política e economia • A Lei de Terras e seus desdobramentos na política do Segundo Reinado • Territórios e fronteiras: a Guerra do Paraguai,"Identificar, comparar e analisar a diversidade política, social e regional nas rebeliões e nos movimentos contestatórios ao poder centralizado.","BRASIL. Base Nacional Comum Curricular (2018), p. 426–427; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 428–429"
84ae6db5-e7cf-53a0-b36d-df77a3980645,EF08HI17,EF_AF,8,História,O Brasil no século XIX,Brasil: Primeiro Reinado O Período Regencial e as contestações ao poder central O Brasil do Segundo Reinado: política e economia • A Lei de Terras e seus desdobramentos na política do Segundo Reinado • Territórios e fronteiras: a Guerra do Paraguai,"Relacionar as transformações territoriais, em razão de questões de fronteiras, com as tensões e conflitos durante o Império.","BRASIL. Base Nacional Comum Curricular (2018), p. 426–427; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 428–429"
59bb4e82-0d67-5487-a08a-3d910750dd51,EF08HI18,EF_AF,8,História,O Brasil no século XIX,Brasil: Primeiro Reinado O Período Regencial e as contestações ao poder central O Brasil do Segundo Reinado: política e economia • A Lei de Terras e seus desdobramentos na política do Segundo Reinado • Territórios e fronteiras: a Guerra do Paraguai,Identificar as questões internas e externas sobre a atuação do Brasil na Guerra do Paraguai e discutir diferentes versões sobre o conflito.,"BRASIL. Base Nacional Comum Curricular (2018), p. 426–427; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 428–429"
b0256bb8-2cd5-5332-b34c-76ec81314c8a,EF08HI19,EF_AF,8,História,O Brasil no século XIX,"O escravismo no Brasil do século XIX: plantations e revoltas de escravizados, abolicionismo e políticas migratórias no Brasil Imperial","Formular questionamentos sobre o legado da escravidão nas Américas, com base na seleção e consulta de fontes de diferentes naturezas.","BRASIL. Base Nacional Comum Curricular (2018), p. 426–427; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 428–429"
208a151d-d2bc-5f9a-b8db-f33ff410d551,EF08HI20,EF_AF,8,História,O Brasil no século XIX,"O escravismo no Brasil do século XIX: plantations e revoltas de escravizados, abolicionismo e políticas migratórias no Brasil Imperial",Identificar e relacionar aspectos das estruturas sociais da atualidade com os legados da escravidão no Brasil e discutir a importância de ações afirmativas.,"BRASIL. Base Nacional Comum Curricular (2018), p. 426–427; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 428–429"
b058d87c-6d97-5840-ad28-f7a477bce097,EF08HI21,EF_AF,8,História,O Brasil no século XIX,Políticas de extermínio do indígena durante o Império,Identificar e analisar as políticas oficiais com relação ao indígena durante o Império.,"BRASIL. Base Nacional Comum Curricular (2018), p. 426–427; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 428–429"
0e760b77-8216-546f-bcd0-bfdc92294a02,EF08HI22,EF_AF,8,História,O Brasil no século XIX,"A produção do imaginário nacional brasileiro: cultura popular, representações visuais, letras e o Romantismo no Brasil","Discutir o papel das culturas letradas, não letradas e das artes na produção das identidades no Brasil do século XIX.","BRASIL. Base Nacional Comum Curricular (2018), p. 426–427; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 428–429"
042e324b-0414-5242-9551-922b1a57fb99,EF08HI23,EF_AF,8,História,Configurações do mundo no século XIX,"Nacionalismo, revoluções e as novas nações europeias",Estabelecer relações causais entre as ideologias raciais e o determinismo no contexto do imperialismo europeu e seus impactos na África e na Ásia.,"BRASIL. Base Nacional Comum Curricular (2018), p. 426–427; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 428–429"
4526f557-c981-5230-bd2f-f9296ae0120b,EF08HI24,EF_AF,8,História,Configurações do mundo no século XIX,Uma nova ordem econômica: as demandas do capitalismo industrial e o lugar das economias africanas e asiáticas nas dinâmicas globais,"Reconhecer os principais produtos, utilizados pelos europeus, procedentes do continente africano durante o imperialismo e analisar os impactos sobre as comunidades locais na forma de organização e exploração econômica.","BRASIL. Base Nacional Comum Curricular (2018), p. 426–427; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 428–429"
242d6758-6e24-5d88-8e4f-054e7a86e3ca,EF08HI25,EF_AF,8,História,Configurações do mundo no século XIX,Os Estados Unidos da América e a América Latina no século XIX,Caracterizar e contextualizar aspectos das relações entre os Estados Unidos da América e a América Latina no século XIX.,"BRASIL. Base Nacional Comum Curricular (2018), p. 426–427; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 428–429"
f52a8506-82c0-597e-9ed7-86ed96361e49,EF08HI26,EF_AF,8,História,Configurações do mundo no século XIX,O imperialismo europeu e a partilha da África e da Ásia,Identificar e contextualizar o protagonismo das populações locais na resistência ao imperialismo na África e Ásia.,"BRASIL. Base Nacional Comum Curricular (2018), p. 426–427; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 428–429"
e32978db-0a82-531f-a3c1-788f982c7fd7,EF08HI27,EF_AF,8,História,Configurações do mundo no século XIX,"Pensamento e cultura no século XIX: darwinismo e racismo O discurso civilizatório nas Américas, o silenciamento dos saberes indígenas e as formas de integração e destruição de comunidades e povos indígenas A resistência dos povos e comunidades indígenas diante da ofensiva civilizatória","Identificar as tensões e os significados dos discursos civilizatórios, avaliando seus impactos negativos para os povos indígenas originários e as populações negras nas Américas.","BRASIL. Base Nacional Comum Curricular (2018), p. 426–427; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 428–429"
34cf0779-60c6-5a7d-a67d-ae37ea0b2777,EF08LI01,EF_AF,8,Língua Inglesa,Interação discursiva,Negociação de sentidos (mal-entendidos no uso da língua inglesa e conflito de opiniões),"Fazer uso da língua inglesa para resolver mal-entendidos, emitir opiniões e esclarecer informações por meio de paráfrases ou justificativas.","BRASIL. Base Nacional Comum Curricular (2018), p. 256–257; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 258–259"
350c777f-6fc5-55fd-a9b2-ccdff9a78878,EF08LI02,EF_AF,8,Língua Inglesa,Interação discursiva,Usos de recursos linguísticos e paralinguísticos no intercâmbio oral,"Explorar o uso de recursos linguísticos (frases incompletas, hesitações, entre outros) e paralinguísticos (gestos, expressões faciais, entre outros) em situações de interação oral.","BRASIL. Base Nacional Comum Curricular (2018), p. 256–257; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 258–259"
24bbef94-25e3-55f3-a581-e1630178cd4f,EF08LI03,EF_AF,8,Língua Inglesa,Compreensão oral,"Compreensão de textos orais, multimodais, de cunho informativo/jornalístico","Construir o sentido global de textos orais, relacionando suas partes, o assunto principal e informações relevantes.","BRASIL. Base Nacional Comum Curricular (2018), p. 256–257; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 258–259"
207bcc11-f4a3-51cc-96af-839233831f54,EF08LI04,EF_AF,8,Língua Inglesa,Produção oral,Produção de textos orais com autonomia,"Utilizar recursos e repertório linguísticos apropriados para informar/comunicar/falar do futuro: planos, previsões, possibilidades e probabilidades.","BRASIL. Base Nacional Comum Curricular (2018), p. 256–257; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 258–259"
